"","SiteID","Season","Year","X","SiteCodeB","SiteLength","Date","JD","PairedEvent","NumPass","MeanFL","MinMarkLength","Species","Mark","Recap","Run1Cap","Run2Cap","CE","CEAbund","PetersonAbund","SE","Upper95","Lower95","CEgroup","distinct","P.Run2Cap","SiteCodeC","MeanCEAbund","MeanCE","LowerCE","UpperCE","Density_MeanCE","AgeClass","SampleType","Section","BassSection","BassExperiment"
"81","MO_C_4","Fall",2020,21,"MO_C_4 2020 A",115,"2020-10-14",288,"A",1,75.4339622641509,NA,"RBT",125,0,212,0,NA,NA,NA,NA,NA,NA,1,"MO_C_4_2020_Fall",0,"Fall 1",800.888888888889,0.264705882352941,0.208935518405683,0.3204762463002,6.96425120772947,"Age0andUp","Abundance","MO_above","MO_above","after"
"82","MO_C_4","Fall",2020,21,"MO_C_4 2020 A",115,"2020-10-14",288,"A",1,99.5,NA,"Bass",0,0,2,0,NA,NA,NA,NA,NA,NA,1,"MO_C_4_2020_Fall",0,"Fall 1",5.30035335689046,0.377333333333333,0.250791479914527,0.50387518675214,0.0460900291903519,"All","Abundance","MO_above","MO_above","after"
"83","MO_C_4","Fall",2020,21,"MO_C_4 2020 A",115,"2020-10-14",288,"A",1,117.333333333333,NA,"RBT",3,0,3,0,NA,NA,NA,NA,NA,NA,1,"MO_C_4_2020_Fall",0,"Fall 1",7.9505300353357,0.377333333333333,0.250791479914527,0.50387518675214,0.0691350437855278,"Age1andUp","Abundance","MO_above","MO_above","after"
"84","MO_C_4","Fall",2020,21,"MO_C_4 2020 A",115,"2020-10-14",288,"A",1,74.8325358851675,NA,"RBT",122,0,209,0,NA,NA,NA,NA,NA,NA,1,"MO_C_4_2020_Fall",0,"Fall",700.558659217878,0.298333333333333,0.231709442546849,0.364957224119818,6.09181442798155,"Age0","Abundance","MO_above","MO_above","after"
"85","MO_C_above","Spring",2020,22,"MO_C_above 2020 A",375,"2020-06-23",175,"A",1,56.3170731707317,NA,"RBT",42,0,246,0,NA,NA,NA,NA,NA,NA,1,"MO_C_above_2020_Spring",0,"Spring",1035.78947368421,0.2375,-0.0196885482157658,0.494688548215766,2.7621052631579,"Age0","Abundance","MO_above","MO_above","after"
"86","MO_C_above","Spring",2020,22,"MO_C_above 2020 A",375,"2020-06-23",175,"A",1,60.3794466403162,NA,"RBT",49,0,253,0,NA,NA,NA,NA,NA,NA,1,"MO_C_above_2020_Spring",0,"Spring 1",1116.17647058823,0.226666666666667,0.143858116383498,0.309475216949835,2.97647058823529,"Age0andUp","Abundance","MO_above","MO_above","after"
"87","MO_C_above","Spring",2020,22,"MO_C_above 2020 A",375,"2020-06-23",175,"A",1,203.142857142857,NA,"RBT",7,0,7,0,NA,NA,NA,NA,NA,NA,1,"MO_C_above_2020_Spring",0,"Spring 1",27.038626609442,0.258888888888889,0.16824845395809,0.349529323819688,0.0721030042918455,"Age1andUp","Abundance","MO_above","MO_above","after"
"88","MO_C_above","Spring",2020,22,"MO_C_above 2020 A",375,"2020-06-23",175,"A",1,208.923076923077,NA,"Bass",0,0,13,0,NA,NA,NA,NA,NA,NA,1,"MO_C_above_2020_Spring",0,"Spring 1",50.2145922746781,0.258888888888889,0.16824845395809,0.349529323819688,0.133905579399142,"All","Abundance","MO_above","MO_above","after"
"89","MO_C_below","Spring",2020,23,"MO_C_below 2020 A",398,"2020-06-23",175,"A",1,53.9571428571429,NA,"RBT",11,0,70,0,NA,NA,NA,NA,NA,NA,1,"MO_C_below_2020_Spring",0,"Spring",294.736842105263,0.2375,-0.0196885482157658,0.494688548215766,0.740544829410209,"Age0","Abundance","MO_bass","MO_below","below"
"90","MO_C_below","Spring",2020,23,"MO_C_below 2020 A",398,"2020-06-23",175,"A",1,255.5,NA,"RBT",4,0,4,0,NA,NA,NA,NA,NA,NA,1,"MO_C_below_2020_Spring",0,"Spring 1",15.450643776824,0.258888888888889,0.16824845395809,0.349529323819688,0.0388207130070955,"Age1andUp","Abundance","MO_bass","MO_below","below"
"91","MO_C_below","Spring",2020,23,"MO_C_below 2020 A",398,"2020-06-23",175,"A",1,207.421052631579,NA,"Bass",0,0,57,0,NA,NA,NA,NA,NA,NA,1,"MO_C_below_2020_Spring",0,"Spring 1",220.171673819742,0.258888888888889,0.16824845395809,0.349529323819688,0.553195160351111,"All","Abundance","MO_bass","MO_below","below"
"92","MO_C_below","Spring",2020,23,"MO_C_below 2020 A",398,"2020-06-23",175,"A",1,64.8513513513514,NA,"RBT",15,0,74,0,NA,NA,NA,NA,NA,NA,1,"MO_C_below_2020_Spring",0,"Spring 1",326.470588235294,0.226666666666667,0.143858116383498,0.309475216949835,0.820277859887672,"Age0andUp","Abundance","MO_bass","MO_below","below"
"93","MO_D_1","Fall",2021,24,"MO_D_1 2021 A",70,"2021-10-12",285,"A",2,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,1,"MO_D_1_2021_Fall",NA,"Fall 1",0,0.377333333333333,0.250791479914527,0.50387518675214,0,"All","Abundance","MO_bass","MO_below","after"
"94","MO_D_1","Fall",2021,24,"MO_D_1 2021 A",70,"2021-10-12",285,"A",2,83.1724137931034,54,"RBT",68,9,69,47,0.13,530.77,330,82.1611719842054,491,169,1,"MO_D_1_2021_Fall",0.681159420289855,"Fall",231.284916201118,0.298333333333333,0.231709442546849,0.364957224119818,3.30407023144454,"Age0","Abundance","MO_bass","MO_below","after"
"95","MO_D_1","Fall",2021,24,"MO_D_1 2021 A",70,"2021-10-12",285,"A",2,85.5702479338843,54,"RBT",71,11,72,49,0.15,480,299,66.2164283589457,429,169,1,"MO_D_1_2021_Fall",0.680555555555556,"Fall 1",272,0.264705882352941,0.208935518405683,0.3204762463002,3.88571428571429,"Age0andUp","Abundance","MO_bass","MO_below","after"
"96","MO_D_1","Fall",2021,24,"MO_D_1 2021 A",70,"2021-10-13",286,"A",2,141.2,108,"RBT",3,2,3,2,0.67,4.48,3,0,3,3,1,"MO_D_1_2021_Fall",0.666666666666667,"Fall 1",7.9505300353357,0.377333333333333,0.250791479914527,0.50387518675214,0.113579000504796,"Age1andUp","Abundance","MO_bass","MO_below","after"
"97","MO_D_2","Fall",2021,25,"MO_D_2 2021 A",173,"2021-10-13",286,"A",2,135.764705882353,70,"RBT",10,1,10,7,0.1,100,43,19.8997487421324,82,4,1,"MO_D_2_2021_Fall",0.7,"Fall 1",26.5017667844523,0.377333333333333,0.250791479914527,0.50387518675214,0.153189403378337,"Age1andUp","Abundance","MO_above","MO_above","after"
"98","MO_D_2","Fall",2021,25,"MO_D_2 2021 A",173,"2021-10-12",285,"A",2,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,1,"MO_D_2_2021_Fall",NA,"Fall 1",0,0.377333333333333,0.250791479914527,0.50387518675214,0,"All","Abundance","MO_above","MO_above","after"
"99","MO_D_2","Fall",2021,25,"MO_D_2 2021 A",173,"2021-10-12",285,"A",2,84.4969325153374,60,"RBT",199,17,221,105,0.09,2455.56,1177,234.852752729423,1638,716,1,"MO_D_2_2021_Fall",0.475113122171946,"Fall",740.782122905029,0.298333333333333,0.231709442546849,0.364957224119818,4.28197758904641,"Age0","Abundance","MO_above","MO_above","after"
"100","MO_D_2","Fall",2021,25,"MO_D_2 2021 A",173,"2021-10-12",285,"A",2,87.0379008746356,60,"RBT",209,18,231,112,0.09,2566.67,1248,242.918662219051,1725,771,1,"MO_D_2_2021_Fall",0.484848484848485,"Fall 1",872.666666666667,0.264705882352941,0.208935518405683,0.3204762463002,5.04431599229287,"Age0andUp","Abundance","MO_above","MO_above","after"
"101","MO_D_3","Fall",2021,26,"MO_D_3 2021 A",80,"2021-10-13",286,"A",1,137.275,NA,"RBT",39,0,40,0,NA,NA,NA,NA,NA,NA,1,"MO_D_3_2021_Fall",0,"Fall 1",151.111111111111,0.264705882352941,0.208935518405683,0.3204762463002,1.88888888888889,"Age0andUp","Abundance","MO_above","MO_above","after"
"102","MO_D_3","Fall",2021,26,"MO_D_3 2021 A",80,"2021-10-13",286,"A",1,174.375,NA,"RBT",16,0,16,0,NA,NA,NA,NA,NA,NA,1,"MO_D_3_2021_Fall",0,"Fall 1",42.4028268551237,0.377333333333333,0.250791479914527,0.50387518675214,0.530035335689046,"Age1andUp","Abundance","MO_above","MO_above","after"
"103","MO_D_3","Fall",2021,26,"MO_D_3 2021 A",80,"2021-10-13",286,"A",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,1,"MO_D_3_2021_Fall",NA,"Fall 1",0,0.377333333333333,0.250791479914527,0.50387518675214,0,"All","Abundance","MO_above","MO_above","after"
"104","MO_D_3","Fall",2021,26,"MO_D_3 2021 A",80,"2021-10-13",286,"A",1,112.541666666667,NA,"RBT",23,0,24,0,NA,NA,NA,NA,NA,NA,1,"MO_D_3_2021_Fall",0,"Fall",80.4469273743018,0.298333333333333,0.231709442546849,0.364957224119818,1.00558659217877,"Age0","Abundance","MO_above","MO_above","after"
"105","MO_D_4","Fall",2021,27,"MO_D_4 2021 A",190,"2021-10-13",286,"A",1,130.066666666667,NA,"RBT",15,0,15,0,NA,NA,NA,NA,NA,NA,1,"MO_D_4_2021_Fall",0,"Fall 1",39.7526501766785,0.377333333333333,0.250791479914527,0.50387518675214,0.209224474614097,"Age1andUp","Abundance","MO_above","MO_above","after"
"106","MO_D_4","Fall",2021,27,"MO_D_4 2021 A",190,"2021-10-13",286,"A",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,1,"MO_D_4_2021_Fall",NA,"Fall 1",0,0.377333333333333,0.250791479914527,0.50387518675214,0,"All","Abundance","MO_above","MO_above","after"
"107","MO_D_4","Fall",2021,27,"MO_D_4 2021 A",190,"2021-10-13",286,"A",1,84.2611940298507,NA,"RBT",116,0,134,0,NA,NA,NA,NA,NA,NA,1,"MO_D_4_2021_Fall",0,"Fall",449.162011173185,0.298333333333333,0.231709442546849,0.364957224119818,2.36401058512203,"Age0","Abundance","MO_above","MO_above","after"
"108","MO_D_4","Fall",2021,27,"MO_D_4 2021 A",190,"2021-10-13",286,"A",1,88.8724832214765,NA,"RBT",131,0,149,0,NA,NA,NA,NA,NA,NA,1,"MO_D_4_2021_Fall",0,"Fall 1",562.888888888889,0.264705882352941,0.208935518405683,0.3204762463002,2.96257309941521,"Age0andUp","Abundance","MO_above","MO_above","after"
"109","MO_D_5","Fall",2021,28,"MO_D_5 2021 A",180,"2021-10-15",288,"A",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,1,"MO_D_5_2021_Fall",NA,"Fall 1",0,0.377333333333333,0.250791479914527,0.50387518675214,0,"All","Abundance","MO_above","MO_above","after"
"110","MO_D_5","Fall",2021,28,"MO_D_5 2021 A",180,"2021-10-15",288,"A",1,82.3782051282051,NA,"RBT",110,0,156,0,NA,NA,NA,NA,NA,NA,1,"MO_D_5_2021_Fall",0,"Fall",522.905027932962,0.298333333333333,0.231709442546849,0.364957224119818,2.9050279329609,"Age0","Abundance","MO_above","MO_above","after"
"111","MO_D_5","Fall",2021,28,"MO_D_5 2021 A",180,"2021-10-15",288,"A",1,84.9268292682927,NA,"RBT",118,0,164,0,NA,NA,NA,NA,NA,NA,1,"MO_D_5_2021_Fall",0,"Fall 1",619.555555555556,0.264705882352941,0.208935518405683,0.3204762463002,3.44197530864198,"Age0andUp","Abundance","MO_above","MO_above","after"
"112","MO_D_5","Fall",2021,28,"MO_D_5 2021 A",180,"2021-10-15",288,"A",1,134.625,NA,"RBT",8,0,8,0,NA,NA,NA,NA,NA,NA,1,"MO_D_5_2021_Fall",0,"Fall 1",21.2014134275619,0.377333333333333,0.250791479914527,0.50387518675214,0.117785630153121,"Age1andUp","Abundance","MO_above","MO_above","after"
"113","MO_E_1","Fall",2022,29,"MO_E_1 2022 B",206,"2022-10-11",284,"B",2,80.04,70,"Bass",16,5,16,9,0.31,51.61,27,5.44816847046232,38,16,1,"MO_E_1_2022_Fall",0.5625,"Fall 1",42.4028268551237,0.377333333333333,0.250791479914527,0.50387518675214,0.205838965316135,"All","Abundance","MO_bass","MO_below","before"
"114","MO_E_1","Fall",2022,29,"MO_E_1 2022 B",206,"2022-10-11",284,"B",2,139.190476190476,110,"RBT",13,5,13,8,0.38,34.21,20,3.46410161513775,27,13,1,"MO_E_1_2022_Fall",0.615384615384615,"Fall",43.5754189944135,0.298333333333333,0.231709442546849,0.364957224119818,0.211531160167056,"Age0","Abundance","MO_bass","MO_below","before"
"115","MO_E_1","Fall",2022,29,"MO_E_1 2022 B",206,"2022-10-11",284,"B",2,155.8,110,"RBT",19,12,19,16,0.63,30.16,25,2.00590843237005,29,21,1,"MO_E_1_2022_Fall",0.842105263157895,"Fall 1",71.7777777777778,0.264705882352941,0.208935518405683,0.3204762463002,0.348435814455232,"Age0andUp","Abundance","MO_bass","MO_below","before"
"116","MO_E_1","Fall",2022,29,"MO_E_1 2022 B",206,"2022-10-11",284,"B",2,180.714285714286,129,"RBT",6,7,6,8,1.17,5.13,7,NA,NA,NA,1,"MO_E_1_2022_Fall",1.33333333333333,"Fall 1",15.9010600706714,0.377333333333333,0.250791479914527,0.50387518675214,0.0771896119935504,"Age1andUp","Abundance","MO_bass","MO_below","before"
"117","MO_E_1","Spring",2022,30,"MO_E_1 2022 A",206,"2022-06-28",179,"A",1,65.3888888888889,NA,"RBT",8,0,18,0,NA,NA,NA,NA,NA,NA,1,"MO_E_1_2022_Spring",0,"Spring",75.7894736842105,0.2375,-0.0196885482157658,0.494688548215766,0.367910066428207,"Age0","Abundance","MO_bass","MO_below","before"
"118","MO_E_1","Spring",2022,30,"MO_E_1 2022 A",206,"2022-06-28",179,"A",1,195.666666666667,NA,"Bass",0,0,3,0,NA,NA,NA,NA,NA,NA,1,"MO_E_1_2022_Spring",0,"Spring 1",11.587982832618,0.258888888888889,0.16824845395809,0.349529323819688,0.0562523438476603,"All","Abundance","MO_bass","MO_below","before"
"119","MO_E_1","Spring",2022,30,"MO_E_1 2022 A",206,"2022-06-28",179,"A",1,215.5,NA,"RBT",6,0,6,0,NA,NA,NA,NA,NA,NA,1,"MO_E_1_2022_Spring",0,"Spring 1",23.175965665236,0.258888888888889,0.16824845395809,0.349529323819688,0.112504687695321,"Age1andUp","Abundance","MO_bass","MO_below","before"
"120","MO_E_1","Spring",2022,30,"MO_E_1 2022 A",206,"2022-06-28",179,"A",1,102.916666666667,NA,"RBT",14,0,24,0,NA,NA,NA,NA,NA,NA,1,"MO_E_1_2022_Spring",0,"Spring 1",105.882352941176,0.226666666666667,0.143858116383498,0.309475216949835,0.513992004568817,"Age0andUp","Abundance","MO_bass","MO_below","before"
"121","MO_E_2","Fall",2022,31,"MO_E_2 2022 B",180,"2022-10-11",284,"B",1,208.625,NA,"RBT",32,0,32,0,NA,NA,NA,NA,NA,NA,1,"MO_E_2_2022_Fall",0,"Fall 1",84.8056537102474,0.377333333333333,0.250791479914527,0.50387518675214,0.471142520612486,"Age1andUp","Abundance","MO_bass","MO_below","before"
"122","MO_E_2","Fall",2022,31,"MO_E_2 2022 B",180,"2022-10-11",284,"B",1,187.893617021277,NA,"RBT",47,0,47,0,NA,NA,NA,NA,NA,NA,1,"MO_E_2_2022_Fall",0,"Fall 1",177.555555555556,0.264705882352941,0.208935518405683,0.3204762463002,0.98641975308642,"Age0andUp","Abundance","MO_bass","MO_below","before"
"123","MO_E_2","Fall",2022,31,"MO_E_2 2022 B",180,"2022-10-11",284,"B",1,188.6,NA,"Bass",5,0,5,0,NA,NA,NA,NA,NA,NA,1,"MO_E_2_2022_Fall",0,"Fall 1",13.2508833922262,0.377333333333333,0.250791479914527,0.50387518675214,0.0736160188457009,"All","Abundance","MO_bass","MO_below","before"
"124","MO_E_2","Fall",2022,31,"MO_E_2 2022 B",180,"2022-10-11",284,"B",1,143.666666666667,NA,"RBT",15,0,15,0,NA,NA,NA,NA,NA,NA,1,"MO_E_2_2022_Fall",0,"Fall",50.2793296089386,0.298333333333333,0.231709442546849,0.364957224119818,0.279329608938548,"Age0","Abundance","MO_bass","MO_below","before"
"125","MO_E_2","Spring",2022,32,"MO_E_2 2022 A",180,"2022-06-30",181,"A",1,65.2,NA,"RBT",2,0,5,0,NA,NA,NA,NA,NA,NA,1,"MO_E_2_2022_Spring",0,"Spring",21.0526315789474,0.2375,-0.0196885482157658,0.494688548215766,0.116959064327485,"Age0","Abundance","MO_bass","MO_below","before"
"126","MO_E_2","Spring",2022,32,"MO_E_2 2022 A",180,"2022-06-30",181,"A",1,137.818181818182,NA,"RBT",8,0,11,0,NA,NA,NA,NA,NA,NA,1,"MO_E_2_2022_Spring",0,"Spring 1",48.5294117647058,0.226666666666667,0.143858116383498,0.309475216949835,0.269607843137254,"Age0andUp","Abundance","MO_bass","MO_below","before"
"127","MO_E_2","Spring",2022,32,"MO_E_2 2022 A",180,"2022-06-30",181,"A",1,211.875,NA,"Bass",0,0,16,0,NA,NA,NA,NA,NA,NA,1,"MO_E_2_2022_Spring",0,"Spring 1",61.8025751072961,0.258888888888889,0.16824845395809,0.349529323819688,0.343347639484978,"All","Abundance","MO_bass","MO_below","before"
"128","MO_E_2","Spring",2022,32,"MO_E_2 2022 A",180,"2022-06-30",181,"A",1,198.333333333333,NA,"RBT",6,0,6,0,NA,NA,NA,NA,NA,NA,1,"MO_E_2_2022_Spring",0,"Spring 1",23.175965665236,0.258888888888889,0.16824845395809,0.349529323819688,0.128755364806867,"Age1andUp","Abundance","MO_bass","MO_below","before"
"129","MO_E_3","Fall",2022,33,"MO_E_3 2022 B",127,"2022-10-11",284,"B",1,220,NA,"Bass",2,0,2,0,NA,NA,NA,NA,NA,NA,1,"MO_E_3_2022_Fall",0,"Fall 1",5.30035335689046,0.377333333333333,0.250791479914527,0.50387518675214,0.0417350658022871,"All","Abundance","MO_above","MO_above","before"
"130","MO_E_3","Fall",2022,33,"MO_E_3 2022 B",127,"2022-10-11",284,"B",1,125,NA,"RBT",19,0,20,0,NA,NA,NA,NA,NA,NA,1,"MO_E_3_2022_Fall",0,"Fall",67.0391061452515,0.298333333333333,0.231709442546849,0.364957224119818,0.527866977521665,"Age0","Abundance","MO_above","MO_above","before"
"131","MO_E_3","Fall",2022,33,"MO_E_3 2022 B",127,"2022-10-11",284,"B",1,159.547619047619,NA,"RBT",40,0,42,0,NA,NA,NA,NA,NA,NA,1,"MO_E_3_2022_Fall",0,"Fall 1",158.666666666667,0.264705882352941,0.208935518405683,0.3204762463002,1.249343832021,"Age0andUp","Abundance","MO_above","MO_above","before"
"132","MO_E_3","Fall",2022,33,"MO_E_3 2022 B",127,"2022-10-11",284,"B",1,190.954545454545,NA,"RBT",21,0,22,0,NA,NA,NA,NA,NA,NA,1,"MO_E_3_2022_Fall",0,"Fall 1",58.3038869257951,0.377333333333333,0.250791479914527,0.50387518675214,0.459085723825158,"Age1andUp","Abundance","MO_above","MO_above","before"
"133","MO_E_3","Spring",2022,34,"MO_E_3 2022 A",127,"2022-06-30",181,"A",1,60.9230769230769,NA,"RBT",7,0,26,0,NA,NA,NA,NA,NA,NA,1,"MO_E_3_2022_Spring",0,"Spring",109.473684210526,0.2375,-0.0196885482157658,0.494688548215766,0.861997513468711,"Age0","Abundance","MO_above","MO_below","before"
"134","MO_E_3","Spring",2022,34,"MO_E_3 2022 A",127,"2022-06-30",181,"A",1,100.974358974359,NA,"RBT",20,0,39,0,NA,NA,NA,NA,NA,NA,1,"MO_E_3_2022_Spring",0,"Spring 1",172.058823529412,0.226666666666667,0.143858116383498,0.309475216949835,1.35479388605836,"Age0andUp","Abundance","MO_above","MO_below","before"
"135","MO_E_3","Spring",2022,34,"MO_E_3 2022 A",127,"2022-06-30",181,"A",1,181.076923076923,NA,"RBT",13,0,13,0,NA,NA,NA,NA,NA,NA,1,"MO_E_3_2022_Spring",0,"Spring 1",50.2145922746781,0.258888888888889,0.16824845395809,0.349529323819688,0.395390490351796,"Age1andUp","Abundance","MO_above","MO_below","before"
"136","MO_E_3","Spring",2022,34,"MO_E_3 2022 A",127,"2022-06-30",181,"A",1,195.6,NA,"Bass",0,0,5,0,NA,NA,NA,NA,NA,NA,1,"MO_E_3_2022_Spring",0,"Spring 1",19.31330472103,0.258888888888889,0.16824845395809,0.349529323819688,0.152073265519922,"All","Abundance","MO_above","MO_below","before"
"137","MO_E_4","Fall",2022,35,"MO_E_4 2022 B",273,"2022-10-13",286,"B",1,127.95,NA,"RBT",20,0,20,0,NA,NA,NA,NA,NA,NA,1,"MO_E_4_2022_Fall",0,"Fall",67.0391061452515,0.298333333333333,0.231709442546849,0.364957224119818,0.245564491374547,"Age0","Abundance","MO_above","MO_above","before"
"138","MO_E_4","Fall",2022,35,"MO_E_4 2022 B",273,"2022-10-13",286,"B",1,155.025,NA,"RBT",40,0,40,0,NA,NA,NA,NA,NA,NA,1,"MO_E_4_2022_Fall",0,"Fall 1",151.111111111111,0.264705882352941,0.208935518405683,0.3204762463002,0.553520553520554,"Age0andUp","Abundance","MO_above","MO_above","before"
"139","MO_E_4","Fall",2022,35,"MO_E_4 2022 B",273,"2022-10-13",286,"B",1,182.1,NA,"RBT",20,0,20,0,NA,NA,NA,NA,NA,NA,1,"MO_E_4_2022_Fall",0,"Fall 1",53.0035335689046,0.377333333333333,0.250791479914527,0.50387518675214,0.194152137615035,"Age1andUp","Abundance","MO_above","MO_above","before"
"140","MO_E_4","Fall",2022,35,"MO_E_4 2022 B",273,"2022-10-13",286,"B",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,1,"MO_E_4_2022_Fall",NA,"Fall 1",0,0.377333333333333,0.250791479914527,0.50387518675214,0,"All","Abundance","MO_above","MO_above","before"
"141","MO_E_4","Spring",2022,36,"MO_E_4 2022 A",273,"2022-06-28",179,"A",2,192.647058823529,NA,"RBT",9,0,9,8,NA,NA,NA,NA,NA,NA,1,"MO_E_4_2022_Spring",0.888888888888889,"Spring 1",34.7639484978541,0.258888888888889,0.16824845395809,0.349529323819688,0.12734047068811,"Age1andUp","Abundance","MO_above","MO_below","before"
"142","MO_E_4","Spring",2022,36,"MO_E_4 2022 A",273,"2022-06-28",179,"A",2,57,NA,"RBT",0,0,4,1,NA,NA,NA,NA,NA,NA,1,"MO_E_4_2022_Spring",0.25,"Spring",16.8421052631579,0.2375,-0.0196885482157658,0.494688548215766,0.0616926932716406,"Age0","Abundance","MO_above","MO_below","before"
"143","MO_E_4","Spring",2022,36,"MO_E_4 2022 A",273,"2022-06-28",179,"A",2,161.818181818182,NA,"RBT",9,0,13,9,NA,NA,NA,NA,NA,NA,1,"MO_E_4_2022_Spring",0.692307692307692,"Spring 1",57.3529411764705,0.226666666666667,0.143858116383498,0.309475216949835,0.210084033613445,"Age0andUp","Abundance","MO_above","MO_below","before"
"144","MO_E_4","Spring",2022,36,"MO_E_4 2022 A",273,"2022-06-28",179,"A",2,222.857142857143,NA,"Bass",0,0,5,2,NA,NA,NA,NA,NA,NA,1,"MO_E_4_2022_Spring",0.4,"Spring 1",19.31330472103,0.258888888888889,0.16824845395809,0.349529323819688,0.070744705937839,"All","Abundance","MO_above","MO_below","before"
"145","MO_E_5","Fall",2022,37,"MO_E_5 2022 A",277,"2022-10-13",286,"A",1,125.142857142857,NA,"RBT",21,0,21,0,NA,NA,NA,NA,NA,NA,1,"MO_E_5_2022_Fall",0,"Fall",70.391061452514,0.298333333333333,0.231709442546849,0.364957224119818,0.254119355424238,"Age0","Abundance","MO_above","MO_above","before"
"146","MO_E_5","Fall",2022,37,"MO_E_5 2022 A",277,"2022-10-13",286,"A",1,151.25,NA,"RBT",36,0,36,0,NA,NA,NA,NA,NA,NA,1,"MO_E_5_2022_Fall",0,"Fall 1",136,0.264705882352941,0.208935518405683,0.3204762463002,0.490974729241878,"Age0andUp","Abundance","MO_above","MO_above","before"
"147","MO_E_5","Fall",2022,37,"MO_E_5 2022 A",277,"2022-10-13",286,"A",1,187.8,NA,"RBT",15,0,15,0,NA,NA,NA,NA,NA,NA,1,"MO_E_5_2022_Fall",0,"Fall 1",39.7526501766785,0.377333333333333,0.250791479914527,0.50387518675214,0.143511372478984,"Age1andUp","Abundance","MO_above","MO_above","before"
"148","MO_E_5","Fall",2022,37,"MO_E_5 2022 A",277,"2022-10-13",286,"A",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,1,"MO_E_5_2022_Fall",NA,"Fall 1",0,0.377333333333333,0.250791479914527,0.50387518675214,0,"All","Abundance","MO_above","MO_above","before"
"149","MO_F_1","Fall",2023,38,"MO_F_1 2023 O",206,"2023-10-10",283,"O",1,116,NA,"RBT",1,0,1,0,NA,NA,NA,NA,NA,NA,1,"MO_F_1_2023_Fall",0,"Fall",3.35195530726257,0.298333333333333,0.231709442546849,0.364957224119818,0.0162716277051581,"Age0","Supplementary","MO_below","MO_below","before"
"150","MO_F_1","Fall",2023,38,"MO_F_1 2023 O",206,"2023-10-10",283,"O",1,116,NA,"RBT",1,0,1,0,NA,NA,NA,NA,NA,NA,1,"MO_F_1_2023_Fall",0,"Fall 1",3.77777777777778,0.264705882352941,0.208935518405683,0.3204762463002,0.0183387270765912,"Age0andUp","Supplementary","MO_below","MO_below","before"
"151","MO_F_1","Fall",2023,38,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,"MO_F_1_2023_Fall",NA,"Fall 1",0,0.377333333333333,0.250791479914527,0.50387518675214,0,"Age1andUp","Supplementary","MO_below","MO_below","before"
"152","MO_F_1","Fall",2023,38,"MO_F_1 2023 O",206,"2023-10-10",283,"O",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,1,"MO_F_1_2023_Fall",NA,"Fall 1",0,0.377333333333333,0.250791479914527,0.50387518675214,0,"All","Supplementary","MO_below","MO_below","before"
"153","MO_F_2","Fall",2023,39,"MO_F_2 2023 M",180,"2023-10-11",284,"M",2,80.6666666666667,NA,"Bass",1,1,1,2,NA,NA,NA,NA,NA,NA,1,"MO_F_2_2023_Fall",2,"Fall 1",2.65017667844523,0.377333333333333,0.250791479914527,0.50387518675214,0.0147232037691402,"All","Abundance","MO_below","MO_below","before"
"154","MO_F_2","Fall",2023,39,"MO_F_2 2023 M",180,"2023-10-10",283,"M",2,182.428571428571,113,"RBT",16,2,16,5,0.12,133.33,33,10.9087121146357,54,12,1,"MO_F_2_2023_Fall",0.3125,"Fall 1",42.4028268551237,0.377333333333333,0.250791479914527,0.50387518675214,0.235571260306243,"Age1andUp","Abundance","MO_below","MO_below","before"
"155","MO_F_2","Fall",2023,39,"MO_F_2 2023 M",180,"2023-10-10",283,"M",2,135.72131147541,84,"RBT",38,15,38,23,0.39,97.44,58,6.2907495111286,70,46,1,"MO_F_2_2023_Fall",0.605263157894737,"Fall 1",143.555555555556,0.264705882352941,0.208935518405683,0.3204762463002,0.797530864197531,"Age0andUp","Abundance","MO_below","MO_below","before"
"156","MO_F_2","Fall",2023,39,"MO_F_2 2023 M",180,"2023-10-10",283,"M",2,111.2,84,"RBT",22,13,22,18,0.59,37.29,30,2.58626671289024,35,25,1,"MO_F_2_2023_Fall",0.818181818181818,"Fall",73.7430167597766,0.298333333333333,0.231709442546849,0.364957224119818,0.409683426443203,"Age0","Abundance","MO_below","MO_below","before"
"157","MO_F_3","Fall",2023,40,"MO_F_3 2023 H",110,"2023-10-10",283,"H",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,1,"MO_F_3_2023_Fall",NA,"Fall 1",0,0.377333333333333,0.250791479914527,0.50387518675214,0,"All","Abundance","MO_above","MO_above","before"
