"","X.1","UniqueId","Age_Key","X","Year","PrimaryProject","ScaleCard","SiteID","Season","Section","SiteCodeB","ScaleGroup","SitePass","PairedEvents","Date","Session","JD","Count","Species","Length","Weight","TagCode","Recap","Mark","EventType","PITTag","Cond1","Cond2","Cond3","Cond4","Stream","SurveyLength","SurveyType","SiteCodeD","CompleteAge","Section2","Time"
"1165",2082,2082,0,5582,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",69,3.5,NA,NA,1,"Mark","3DD.003DA25263","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1166",2083,2083,0,5583,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",64,2.6,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1167",2084,2084,0,5584,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",72,3.8,NA,NA,1,"Mark","3DD.003DA252AD","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1168",2085,2085,0,5585,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",68,3.6,NA,NA,1,"Mark","3DD.003DA2526D","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1169",2086,2086,0,5586,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",85,6.4,NA,NA,1,"Mark","3DD.003DA250C5","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1170",2087,2087,0,5587,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",100,10.7,NA,NA,1,"Mark","3DD.003DA25256","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1171",2088,2088,0,5588,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",77,4.6,NA,NA,1,"Mark","3DD.003DA2542E","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1172",2089,2089,0,5589,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",83,5.9,NA,NA,1,"Mark","3DD.003DA2525E","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1173",2090,2090,0,5590,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",81,6.2,NA,NA,1,"Mark","3DD.003DA25255","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1174",2091,2091,0,5591,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",109,13,NA,NA,1,"Recapture","3DD.003C076475","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1175",2092,2092,0,5592,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",117,16.2,NA,NA,1,"Mark","3DD.003DA25273","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1176",2093,2093,0,5593,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",85,6.5,NA,NA,1,"Mark","3DD.003DA252A1","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1177",2094,2094,0,5594,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",69,3.5,NA,NA,1,"Mark","3DD.003DA2529C","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1178",2095,2095,0,5595,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",71,3.9,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1179",2096,2096,0,5596,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",69,3.3,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1180",2097,2097,0,5597,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",55,1.8,NA,NA,0,"Tally","..........","M","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1181",2098,2098,0,5598,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",79,4.8,NA,NA,1,"Mark","3DD.003DA2528D","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1182",2099,2099,0,5599,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",58,2.2,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1183",2100,2100,0,5600,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",85,6.5,NA,NA,1,"Mark","3DD.003DA250C9","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1184",2101,2101,0,5601,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",63,2.4,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1185",2102,2102,0,5602,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",73,4.2,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1186",2103,2103,1,5603,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",120,20,NA,NA,1,"Mark","3DD.003DA25296","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",1,"Treatment","Impact"
"1187",2104,2104,0,5604,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",90,7.3,NA,NA,1,"Mark","3DD.003DA2527C","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1188",2105,2105,1,5605,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",73,4.1,NA,NA,1,"Mark","3DD.003DA2525B","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",1,"Treatment","Impact"
"1189",2106,2106,0,5606,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",52,1.5,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1190",2107,2107,0,5607,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",76,4.3,NA,NA,0,"Tally","..........","M","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1191",2108,2108,0,5608,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",98,9.1,NA,NA,1,"Mark","3DD.003DA252AC","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1192",2109,2109,0,5609,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",75,4.3,NA,NA,1,"Mark","3DD.003DA252A2","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1193",2110,2110,0,5610,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",92,7.9,NA,NA,1,"Mark","3DD.003DA252A7","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1194",2111,2111,0,5611,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",73,3.9,NA,NA,1,"Mark","3DD.003DA25257","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1195",2112,2112,0,5612,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",98,10.3,NA,NA,1,"Mark","3DD.003DA2525F","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1196",2113,2113,0,5613,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",80,5.2,NA,NA,1,"Mark","3DD.003DA25123","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1197",2114,2114,0,5614,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",60,2.3,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1198",2115,2115,0,5615,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",54,1.7,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1199",2116,2116,0,5616,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",63,2.2,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1200",2117,2117,0,5617,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",72,3.8,NA,NA,1,"Mark","3DD.003DA25292","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1201",2118,2118,0,5618,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",56,1.9,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1202",2119,2119,0,5619,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",54,1.6,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1203",2120,2120,0,5620,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",62,2.4,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1204",2121,2121,0,5621,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",62,2.5,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1205",2122,2122,0,5622,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",52,1.4,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1206",2123,2123,0,5623,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",69,3.2,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1207",2124,2124,0,5624,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",108,12.2,NA,NA,1,"Mark","3DD.003DA252A6","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1208",2126,2126,0,5626,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",49,1.2,NA,NA,0,"Tally","..........","M","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1209",2127,2127,0,5627,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",121,18.5,NA,NA,1,"Recapture","3DD.003DA2540F","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1210",2128,2128,0,5628,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",76,4.6,NA,NA,1,"Mark","3DD.003DA2529E","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1211",2129,2129,0,5629,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",48,1.2,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1212",2130,2130,0,5630,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",77,4.8,NA,NA,1,"Mark","3DD.003DA2511F","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1213",2131,2131,0,5631,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",62,2.5,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1214",2132,2132,0,5632,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",68,4.1,NA,NA,0,"Tally","..........","M","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1215",2133,2133,0,5633,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",53,1.5,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1216",2134,2134,0,5634,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",63,2.7,NA,NA,0,"Tally","..........","M","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1217",2135,2135,0,5635,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",67,3.2,NA,NA,1,"Mark","3DD.003DA250F0","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1218",2136,2136,0,5636,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",79,5,NA,NA,1,"Mark","3DD.003DA25286","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1219",2137,2137,0,5637,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",99,9.6,NA,NA,1,"Mark","3DD.003DA25258","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1220",2138,2138,0,5638,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",74,4,NA,NA,1,"Mark","3DD.003DA25291","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1221",2139,2139,0,5639,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",91,7.9,NA,NA,1,"Mark","3DD.003DA25287","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1222",2140,2140,0,5640,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",87,6.7,NA,NA,1,"Mark","3DD.003DA25284","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1223",2141,2141,0,5641,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",74,3.9,NA,NA,0,"Tally","..........","M","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1224",2143,2143,0,5643,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",79,5.6,NA,NA,1,"Mark","3DD.003DA2527F","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1225",2144,2144,0,5644,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",95,9.4,NA,NA,1,"Mark","3DD.003DA2525A","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1226",2145,2145,0,5645,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",77,4.8,NA,NA,1,"Mark","3DD.003DA252A3","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1227",2146,2146,0,5646,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",99,10.1,NA,NA,0,"Tally","..........","M","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1228",2147,2147,0,5647,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",73,3.8,NA,NA,1,"Mark","3DD.003DA25289","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1229",2148,2148,0,5648,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",80,5.6,NA,NA,1,"Mark","3DD.003DA25271","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1230",2149,2149,0,5649,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",55,1.9,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1231",2150,2150,0,5650,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",73,4.4,NA,NA,1,"Mark","3DD.003DA25278","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1232",2151,2151,0,5651,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",61,2.2,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1233",2152,2152,1,5652,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",97,8.9,NA,NA,1,"Mark","3DD.003DA25272","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",1,"Treatment","Impact"
"1234",2153,2153,0,5653,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",85,6.3,NA,NA,1,"Mark","3DD.003DA250F6","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
"1235",2154,2154,0,5654,2020,"Thirtymile Creek_GSWCD","","MO_C_4","Fall","Treatment","MO_C_4 2020 A","ScalesB",1,"A",2020-10-14,"OJD-2020-288-30A",288,1,"RbT",55,1.8,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",115,"Abundance","ScalesB Fall",0,"Treatment","Impact"
